"Cont_Target","tmin_L16","tmax_L17","tmean_L17","ndvi_L0","Agr","Gra","For","Wat","Ope","Par","Edu","Hea","Cem","Mil","Gov","Ind","Com","Tra","Inf.","Vlo","Low","Med","Hig","Vhi","RND","FloodRisk","l_sgpm_L6","uw_L5","vw_L11","rh_L4"
0.3372188,23.88463785,37.96340746,30.98074391,0.30144898,0,0,0,4.477004681,0.442950986,3.048985568,0.417593307,0,31.65519623,0,0,1.029085576,1.248023559,0,0,0,30.3519517,19.31622794,8.012957813,0,0.02614584,1.411097058,1.329144069,-2.709683791,-0.417102735,78.87005625
0.068828462,23.44865583,40.93455236,32.22043521,0.142658537,0,0,0,3.732465373,3.643702086,0,1.948121238,0,0,0,2.361668998,5.507795485,20.77561587,0,6.62115142,0,10.68308396,8.625305637,0,30.90603349,0.017475934,1.204755557,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.51014225,36.22286625,29.92280676,0.318888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.65184688,1.348153121,0,0.018553333,0.120357225,1.32523464,-2.399204149,-0.636278997,78.56556941
0,23.64508536,36.76578176,30.28269133,0.2299,0,0,0,0,0,0,0.155127914,0,0,0,0,0,13.11099837,0,0,0,0,86.7338695,0,0,0.019167269,0.226800164,1.327211558,-2.555858036,-0.525692638,78.71899777
0.235370345,24.22548427,40.3618731,32.35715404,0.181,0,0,0,0,0.594663194,0,2.696621008,0,0,0,0,16.2733202,5.968291311,3.42496759,0,0,0,59.66115764,4.107658234,7.27335171,0.027786319,0.613838218,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.59422095,40.24529632,31.9578039,0.1424375,0,0,0,0,0,3.729873309,17.40148867,0,0,0,0,0,3.835848699,0,0,0,0,66.92530836,0.643527773,7.463947962,0.021590689,0.112310099,1.331288934,-2.881216109,-0.296013276,79.03892743
0.193279289,22.86056865,38.55134677,30.73777847,0.302831325,0,0,0,9.117235798,0.186710498,0,1.383290286,0,0,0,0.406548263,41.95235695,3.763285446,0,5.511808416,0,0,35.29693516,1.723143775,0.658698065,0.015700529,1.249938123,1.241727499,-2.338952654,-0.678812212,78.50664952
0.073070649,24.10111994,40.61260933,32.39826184,0.082596561,0,0,0,3.672602249,1.150142412,0.041386785,4.23622758,0.69573506,0.373723802,0,0.204664807,7.211019782,7.67804982,10.77315562,5.325172851,0,1.393791206,11.47364281,18.6416375,18.42853209,0.02540099,0.665893178,1.230806438,-2.881216109,-0.296013276,79.03892743
0,19.09751403,36.25495437,27.70848788,0.276,0,0,0,4.693691549,0,0,0,0,7.85725553,0,0,9.297251128,0,0,0,0,0,51.37640551,0,26.77540117,0.01425933,1.089056691,1.241727499,-2.338952654,-0.678812212,78.50664952
0.273668487,21.86447605,38.56930707,30.2335239,0.217519231,0,0,0,0,0,2.021523028,2.530586207,0,3.029714008,0,1.369079791,6.878592855,6.760340204,0.222775172,6.391145594,0,0,63.82367688,0,6.972566261,0.016776445,0.27343956,1.241727499,-2.338952654,-0.678812212,78.50664952
0,22.41474038,38.15747473,30.31802648,0.31527027,26.61378362,0.14109831,0,4.093986172,11.08711964,0,0.332123682,3.271465081,3.045248811,0,2.439125717,0.108182591,1.324944135,0,0,3.147238101,0,0,39.79431985,4.601014266,0.01521617,0.61093693,1.331288934,-3.047808864,-0.268801306,79.66513423
0.078247327,21.89739773,35.90520054,28.94047268,0.497530086,5.255477033,0.618387832,1.110624097,0.803478263,33.03733086,0.331482424,0.040844526,0,3.628810583,0,0,2.938218758,6.468387757,0,0,13.58950019,11.16781383,1.647983304,6.53316545,11.60649941,0.016496319,0.091651318,1.315119514,-3.010575138,-0.253503485,80.78082666
0,23.40373602,39.07213758,31.28896966,0.243473934,0,0,0.690614936,1.959303926,6.707841505,2.003303552,0.285866721,1.233437104,2.06658133,0.27664747,0,5.206911623,5.556734376,0,0,0.594052783,0.269683171,69.28216151,0,0.757162549,0.017688016,0.321936177,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.29421976,39.62349255,31.52894366,0.241904908,0,0,0.422261236,2.596899146,0.369907679,4.682336104,1.744478852,0.58751856,0.047727976,0,0.574443507,22.06834036,14.34092333,0.587479373,0,0,1.841667628,41.98226304,0,1.672140187,0.021283927,0.58391482,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.83690203,36.22482144,29.57931063,0.339542484,0,0,0.219790889,2.067203912,39.04551914,0,0.343281873,0,0,0,0,27.64226752,0,0,0.733581076,0.838200555,0.553608744,2.367697815,4.50996813,21.67885453,0.014383305,0.371491238,1.322745002,-2.338952654,-0.678812212,78.50664952
0,23.45064251,42.025249,32.7599213,0.125736842,0,0,0,0,0,0,3.330788013,0,1.069765182,0,0,31.97821985,7.232728189,5.543818275,0,0,0,18.76305108,4.570832092,0,0.02957215,0.541522964,1.246498681,-2.338952654,-0.678812212,78.50664952
0.109194543,23.21015278,36.04416279,29.68901954,0.298944882,2.049884294,0,0,0,0.001599206,0.000861629,69.77142922,3.253622646,0.110575312,0,8.259197285,0,0.243095447,0.175617237,4.285925249,0.153657641,1.151532878,5.95694558,3.807770361,0.778244738,0.023282026,0.245744922,1.324652184,-2.353185291,-0.668764996,78.52053296
0,23.63939051,36.2325693,29.9987957,0.284566667,0,0,0,0,0,0,13.77648855,0,0,0,0,0,0,0,0,0,0,86.22350363,0,0,0.017524915,0.153917416,1.324471884,-2.338952654,-0.678812212,78.50664952
0.322566753,23.91507481,41.02997953,32.53378979,0.235913462,0,0,0,0,0,0,0,0,0,0,28.57491448,0.020809389,0,0,0,0,0,0.005715485,71.39856228,0,0.021126064,0.16824514,1.331288934,-3.047808864,-0.268801306,79.66513423
0,24.0061632,39.70100309,31.94291979,0.196557377,0,0,0,0,1.926880402,0,0,0,0,0,3.041674407,0,16.04429647,0,0,0,72.12844516,0,0,6.85868363,0.023770093,0.681389342,1.331288934,-2.905795368,-0.291998395,79.13102938
0,22.30774905,39.10882457,30.76781097,0.304086957,10.44305978,3.241690862,0,2.375423892,6.608808366,0,0.44369452,0,4.977637234,0,0,3.753832422,0.184295035,0,0,0.628864989,3.09787433,7.781319761,50.92709654,5.536776062,0.021068651,0.70794387,1.331288934,-3.047808864,-0.268801306,79.66513423
0,23.2230545,39.37222785,31.34001815,0.173,0,2.486488299,0,0,0,0,0,0,6.725818064,0,0,0.343758369,24.23084456,0.928810913,0,0,22.20863514,33.33305649,0.553501184,9.189078095,0.020570134,0.342489252,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.89914502,39.59920717,31.8297894,0.155095238,0,0,0,11.19915799,0,0,3.529863212,0,6.093800809,0,0,5.652523751,0,0,0,0,0,73.52465799,0,0,0.021533553,0.622634865,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.37842687,37.04181809,30.3047579,0.263869565,0,0,0,0,0,0.003615306,0.173794617,0.000225618,0,0,58.3624247,0,16.25254563,0,6.203403633,0,0.453754339,12.76082211,1.913159475,0,0.021122896,0.432691312,1.324471884,-2.338952654,-0.678812212,78.50664952
0.16237096,23.12548564,37.38477808,30.31094797,0.27079845,0,0,0,0.231175249,42.81349697,0,0,0,5.748090858,0,0,18.15921585,0,0,0,0,0,5.12439384,19.32993259,8.438365501,0.014776637,0.840824764,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.76698782,39.91674272,31.91925212,0.139,0,0,0,13.42039784,0,0,4.290494016,0,31.71364768,0,0,31.48912583,0,0,0,0,0,0,19.08630055,0,0.017816054,0.465925072,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.78399436,40.69230737,32.2946428,0.128659091,0,0,0,0,0,0,3.487925819,0.333000563,1.198204953,0,0,0,20.37781773,0,3.288195165,0,0,63.64975974,0,0,0.022609647,0.203824338,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.87340982,37.40519161,30.69546731,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99997704,0,0,0.024206476,0.65280259,1.331288934,-2.881216109,-0.296013276,79.03892743
0,24.27698978,41.57735359,32.98421577,0.2915,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785628346,0,0,0,0,97.21437658,0,0.026672103,0.864904416,1.331288934,-3.047808864,-0.268801306,79.66513423
0,23.39372371,38.96149155,31.23772061,0.247109756,0,0,0,0,0.664864609,38.26743091,5.001968209,0,0,0,0.872397557,1.835994166,19.96449206,0.079183585,0,0.543583822,19.37657092,0,0,8.571630934,0.018694307,0.290481929,1.331288934,-2.881216109,-0.296013276,79.03892743
0,21.92289244,33.12837896,27.58517634,0.526274074,2.789151686,21.05568417,0,7.729714652,3.796275804,0,0,0,0,0,0,6.350907523,0,0,0,40.84423857,0.505667666,1.506419754,15.34584002,0,0.014292737,0.492764869,1.331288934,-3.047808864,-0.268801306,79.66513423
0,23.29922205,40.14075397,31.75698043,0.1642,0,0,0,0,0,0,0.155547841,0,15.47859648,3.375263614,0,0,8.359456057,0,0,0,1.051657786,29.14355535,0,42.43600194,0.022938531,0.089144301,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.78103516,40.01840324,31.93160044,0.171,0,0,0,0,0,0,0,0,0,0,0,0,14.24789443,0,0,0,0,84.51297795,0.076617097,0,0.023406652,0.897077077,1.331288934,-2.881216109,-0.296013276,79.03892743
0.443643758,22.72205121,41.75435382,32.3208956,0.224381818,0,0,0,13.19300365,0,7.961257867,12.26994454,0,0,0,0.900151442,0,0,0,0,2.944452059,0.704398799,4.333609711,57.69318346,0,0.02210103,0.580937852,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.42180056,38.87382721,31.19876393,0.196017857,0,0,0,0,0,0,5.511529993,0,1.796248527,0,0,0,25.09352018,0,0,0,0,63.12832643,0,1.737983229,0.018948206,0.360330853,1.326796826,-2.522934898,-0.548934002,78.6867108
0,23.61041878,40.75842861,32.26167578,0.299600515,0,0,0,0,0,7.416332911,3.554771544,0,2.301200696,10.13446298,5.29311381,30.6228655,2.521909576,0.723875365,5.589602499,1.375765124,1.613503345,2.246578256,26.60146782,0,0.021832618,0.464886045,1.331288934,-3.047808864,-0.268801306,79.66513423
0,23.40042025,39.98830905,31.74827222,0.269377778,0,0,0.241642926,0,0,0,0,0.025063826,0.572134318,1.108688912,0,0,19.06616719,0,0,0,0,78.94956734,0,0,0.016558487,0.233094515,1.331288934,-2.881216109,-0.296013276,79.03892743
0,24.09710743,37.65522708,30.86600278,0.236857143,0,0,0,1.595636151,0,0,0,0,0,0,0,15.51043703,37.72967473,0,0,0,0,0,35.29187115,8.943570866,0.023687218,1.220633208,1.212543834,-2.579251828,-0.296493228,79.7634303
0,22.68240896,39.07474755,30.90348416,0.194888889,0,0,0,0,0,0,3.222267714,0,0,0,0,18.49368988,16.50024102,0,14.22768511,0,0,47.55611627,0,0,0.016487722,0.188210837,2.132186649,-1.872219907,-1.01431079,70.8957755
0.09219562,23.18458454,40.21684488,31.74367497,0.174670103,0,0,0,0,0,8.776791658,3.447846759,0,0.213751154,0,14.81692002,5.351722386,6.726551211,0,12.82663195,0,29.65511086,1.050994273,5.770375794,11.36330224,0.015900394,0.212933917,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.33043494,39.99680222,31.71039873,0.242714286,0,0,0,0,0,0.070695743,5.253474805,0,3.668442562,0,0,8.463649572,0,0,0,0,82.54374,0,0,0,0.022588725,0.406551759,2.244729449,-2.493222104,-0.647679389,71.15201747
0,21.64177493,40.4334367,31.0252835,0.150571429,0,0,0,7.784388082,2.300487899,0,3.605840104,0,0,0,0,0,0,0,0,0,0,0,86.30928391,0,0.017543675,0.541897189,2.244729449,-2.690716623,-0.563282654,72.02020773
0,23.46865276,37.88146821,30.74010934,0.34837386,1.596895733,0,1.32613721,0.210958383,6.986595118,0,4.151312895,0.910268805,0,0,2.098970877,5.607823805,47.96901922,0,0,3.708485304,2.561873524,1.226734952,4.247224615,17.12488529,0.0273411,0.453197857,2.280536101,-2.926792118,-0.393183132,71.81211108
0,23.63846314,41.56170851,32.69611466,0.187,0,0,0,0,0,0,0,0.816595417,0.997903309,0,0,0,0,0,0,0,0,96.06018777,0,0,0.02733086,0.812443086,2.194077161,-1.872219907,-1.01431079,70.8957755
0,21.95061814,37.44757725,29.73721389,0.457840278,0,0.191417255,0,0,31.90296643,1.84916436,0.001818557,0,0.108074999,0,0,0.601443658,6.2235434,0,0,2.406968247,14.05655775,5.625161103,17.75860836,1.490656028,0.016859389,0.15234312,2.249224325,-2.88737712,-0.418725011,72.16820954
0,23.16807355,41.03553858,32.16586848,0.328041451,0,0,0,0,5.666230346,0,0,0,0,0,0,22.0819135,22.72310591,0,0,0.060851806,17.77569893,9.319092859,16.64079968,5.732303532,0.020899414,0.023845784,2.275670061,-2.926792118,-0.393183132,71.81211108
0,23.87390005,39.59344548,31.78971383,0.253,0,0,0,0,0,0,1.881626236,0,0,0,0,0,4.223006314,0,0,0,1.255562983,92.63980447,0,0,0.019497304,0.482102137,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.48621201,41.3116426,32.42132803,0.122099379,0,0,0,0,1.060532448,0.339687852,1.224380301,0,0,0,2.233587382,58.2077953,3.055833085,1.312310485,2.029913892,0,0,10.2833626,14.53995528,2.397679661,0.012603435,0.716471485,2.194077161,-1.872219907,-1.01431079,70.8957755
0.301072372,23.17814692,36.50507394,29.8858649,0.32725,0,0,0,1.717536756,1.540670345,0,0,0,0,0,0,6.170665366,0,0,0,0,0,61.96453389,0.264739991,0.063603261,0.0183812,0.300255554,2.132186649,-1.872219907,-1.01431079,70.8957755
0.175014239,22.72514914,38.58777343,30.70013513,0.418690519,0,0,0,0,0.151117018,11.14463971,1.076924029,1.558606231,0,0,0,1.03799271,0.151251449,0,0,1.083055599,3.484954391,53.35586441,17.45210619,9.503488402,0.016899588,0.243497812,2.280536101,-2.926792118,-0.393183132,71.81211108
0.298838964,23.96272053,40.34303218,32.22280364,0.158611111,0,0,0,3.802219483,0.607608442,0,4.316761965,0.46822143,5.986274294,0,0,0.073534102,35.31237009,0,0,0,0,0,44.37232337,0,0.026494766,0.588137904,2.097361067,-2.198816143,-0.640062975,71.96913418
0,23.26020689,40.37839036,31.85347644,0.185918129,1.993595798,0,0.316823587,0.595132744,2.725528792,0,3.035373424,0.608880334,1.613688634,0,0.228290235,42.5013622,2.948222942,1.496021738,8.618220477,0,0,29.92740497,2.00389374,1.387500149,0.013650021,0.469475754,2.193739704,-1.872219907,-1.01431079,70.8957755
0,22.53767001,36.33574805,29.48809283,0.312852761,0,0,0.105822405,0.204447367,4.193000495,0,0,0,2.802028958,0,0,21.33417094,1.947784833,0,2.08742307,0.831739361,10.262311,54.67687718,1.097748741,0,0.018217382,0.316764901,2.194077161,-1.872219907,-1.01431079,70.8957755
0,23.12980958,36.50661019,29.86267796,0.207022727,0,0,0,0.441288927,20.58199473,0,0,0,0,0,0,62.34346433,0,0,1.872684697,0,2.177256202,3.874329892,8.359178687,0.349692613,0.008765997,0.357929706,2.157154953,-1.872219907,-1.01431079,70.8957755
0.210003695,22.86623883,41.29153689,32.15696491,0.213510204,0,0,0,8.607702422,2.434764171,0,0.831056546,0.200387814,0,0,0,32.87271861,20.16407875,0,0,0,0,28.96999175,2.152534013,0.891127301,0.018633274,0.459741531,2.244729449,-2.493222104,-0.647679389,71.15201747
0,21.94842772,41.85087628,31.97263763,0.192666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.011155926,0.553845293,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.24318018,40.0153,31.66464149,0.153584416,0,0,0,0,2.800261722,0,2.458541971,0,0.080815499,32.03576886,0,2.709789333,8.871815678,0.023703566,1.184659774,0,4.117342265,30.75001732,2.709615786,8.256129852,0.019591367,0.262398826,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.53612793,39.77255873,31.71248766,0.168571429,0,0,0,0,0,0,3.864585521,0.942580557,0,0,0.054557638,0,17.98804698,0,0,0,0,76.72790017,0,0,0.023453354,0.411968955,2.194077161,-1.872219907,-1.01431079,70.8957755
0,23.40209267,40.62830439,32.06245923,0.204833333,0,0,0,0,0,0,3.479904225,0,0,0,0,23.40637168,25.01768373,0,0,0,28.27204346,0,19.82399691,0,0.019063283,0.861940401,2.244729449,-2.493222104,-0.647679389,71.15201747
0,21.83451686,33.41234416,27.67206523,0.481965909,10.86977809,10.04848313,18.71352985,0,2.971425153,3.28929518,0.286528172,0,0,0,0,0,0,0,10.75440473,6.94740181,7.426245265,19.65433939,7.676996996,0,0.011656513,0.54075893,2.312513446,-2.379144006,-0.823994696,72.55435378
0,22.71992621,40.28832316,31.54542773,0.264382114,0,0,0,0,15.28056811,0,0,0,0,0,0.085298811,34.67188215,0,0,0.016064976,1.823152953,0,13.04389324,10.85207854,24.22652626,0.015208924,0.134350061,2.245032791,-2.692635936,-0.561899732,72.01850308
0,23.3059584,40.45658107,31.94504625,0.156578125,0,0,0,7.902010479,0.128466476,0,0,0,0,0.110631679,0,22.57822674,32.07097964,0,0.003908997,0,0.465017591,21.92029823,0,11.86946469,0.018480562,0.653049316,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.60618873,37.0769778,30.37993877,0.318618497,0,1.197216063,0,0,5.417182912,0,0,0,0.476900146,0.163087579,0,43.39502648,1.926604656,0,0.145285139,1.034120296,0,24.44062715,9.01598791,1.544881394,0.009840488,0.253317,2.244729449,-2.690716623,-0.563282654,72.02020773
0,23.84232981,39.68725132,31.82288782,0.1525,0,0,0,0,0,0,5.293548775,3.195480125,0,0,0,0,21.35633341,0,0,0,0,68.95483493,0,0.03553479,0.026464343,0.535160229,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.41924607,40.14157928,31.84367934,0.182639676,0,0,0,0,0,0.607222708,2.040662037,1.41803657,0.603519952,0,0,2.580935792,10.39762935,0,4.007112317,1.18420807,3.299916537,67.18314282,4.682901549,1.002825152,0.020955263,0.57677186,2.194077161,-1.872219907,-1.01431079,70.8957755
0,23.4709532,41.8508675,32.67497642,0.121046875,0,0,0,0,0,0,1.3386901,0,0,0,0.414051118,37.33519331,21.20301547,0,1.199524886,0,0,2.427840072,19.33030674,10.81231701,0.013576726,0.451021079,2.151498273,-1.872219907,-1.01431079,70.8957755
0,23.53618302,39.61328202,31.61343963,0.149,0,0,0,0,0,0,0.002801818,0,0,0,4.958288748,0.70086013,22.51202928,0,0,0,0,65.39769416,6.42832586,0,0.021354238,0.73395601,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.23084538,41.30400024,32.26789053,0.122484848,0,0,0,0,0,0,0.504941255,0,0,0,0,43.87763133,0,1.208861973,0,0,0,31.29485269,20.1936634,0,0.020033114,0.384480338,2.159527298,-1.872219907,-1.01431079,70.8957755
0,21.70403443,41.49403339,31.63053265,0.217666667,0,0,0,15.5247421,3.60316296,0,1.91001889,0,0.262513571,0,0,4.148087582,0.348218124,0,0,0,0,0,74.20325677,0,0.012474761,0.671546605,2.244729449,-2.493222104,-0.647679389,71.15201747
0,22.02328012,36.63662385,29.37379484,0.396483871,0,1.544927963,0,2.712401412,32.16256852,0,0,0,0,0,0,5.016774646,0,0,0,0,0,28.94478312,25.75333474,3.865233248,0.017181648,0.446041366,2.244729449,-2.690716623,-0.563282654,72.02020773
0,24.08634515,41.98214808,33.08818847,0.148078125,0,0,0,0,0,0.226993401,2.250843259,0,0.15491658,0,0,1.890288747,26.209797,0.006714804,0,0,0,0,65.59131468,0.246349518,0.031141668,0.632080588,2.244729449,-2.690716623,-0.563282654,72.02020773
0,23.6454995,38.12160885,30.94737047,0.2370875,0,0,0,1.586770187,0.201776117,2.344236087,28.33651057,0,2.364354887,0,0,0,12.16409695,0.552163067,0,0,25.86240363,0.001646325,24.79610426,0,0.024129963,0.442779901,2.237498072,-2.400071775,-0.702674099,71.11343941
0,23.20830887,40.16049262,31.72137569,0.133235294,0,0,0,0,0,0,4.20016375,0,0.575944472,0,0,12.25836488,0.050479156,0,0,0,0,0,68.14198887,14.77277636,0.026204147,0.151401106,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.48930395,40.38877162,31.99381754,0.1183125,0,0,0,7.658547978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.10111638,33.24033564,0.018535767,0.272610518,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.42813314,40.74549359,32.13824717,0.105473684,0,0,0,5.948301447,0,0,0,0,0,0,0,32.41232,20.51133782,0,0,0,0,10.75013778,6.675754881,16.69845428,0.020334938,0.266767168,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.41643301,40.57910384,32.03511454,0.1066875,0,0,0,7.677134125,0,0,0.10388659,0,0,0,0,4.885389511,0,0,0,0,0,0,80.56257187,6.771017907,0.02373701,0.26845041,2.244729449,-2.493222104,-0.647679389,71.15201747
0,21.60483274,33.50166864,27.61706421,0.022571429,0,0,0,7.459882735,0.214122579,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41437775,9.911616936,0.016241258,0.296320563,2.132186649,-1.872219907,-1.01431079,70.8957755
0,22.31926353,37.43908933,29.91255227,0.285835759,0,0,0,0,3.540264293,1.774073314,0.21905338,0,0.507853717,0,4.622762702,0,1.776789466,0.096507683,23.86363388,1.681161047,37.55964123,20.97952122,2.932634318,0,0.022483053,0.690211298,2.282520273,-2.259406128,-0.861902664,71.9839359
0.319439586,23.54751964,40.13773899,31.89382145,0.10984375,0,0,0,10.70847007,0.578611706,0.077372389,0.353281955,0,0,0,0,24.96582376,8.378081677,0,0,0,0,51.18661079,3.619666693,0.132028825,0.019503605,1.155160309,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.18350093,36.8756528,30.12380671,0.368590164,8.315382344,0,0,1.80027898,1.812023146,0,0,0,0,0,0,0.020739438,15.31240337,0,0,0,0,0,34.59053368,37.52171755,0.010554801,0.44290911,2.280536101,-2.926792118,-0.393183132,71.81211108
0,23.61785985,38.6836284,31.20575108,0.2,0,0,0,0,0,0,0,0,0,0.88706683,0,0,39.16267476,0,0,0,0,47.88896541,0,0,0.027184403,0.262834381,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.94097107,39.58912348,31.83700739,0.154090278,0,0,0,0,0.124213233,0.86206902,0.505364089,0,0.332506096,0,5.549982447,4.532305344,30.08475354,0,0,0,45.43380625,0.485065389,0,12.08993975,0.027992744,0.282488358,2.244729449,-2.493222104,-0.647679389,71.15201747
0.049620132,23.2213628,41.11590849,32.24725966,0.318650847,0,7.67e-05,0.004618206,0.366604182,0.49560614,0.43123628,8.42e-05,0,17.71762382,0,0,4.115567296,5.15701619,0,0,0.009058067,2.977745568,5.17658033,62.14703808,1.40114181,0.021933559,0.226856875,2.27821718,-2.923591095,-0.395489566,71.81491482
0,23.00330951,41.08898208,32.08556742,0.328048193,0,1.22126138,0.190855577,0.267789609,24.70249117,0,1.422029343,0,0,0,0,0.560938542,0,0,0,4.981507684,1.768087349,15.53434169,25.81661579,23.53407484,0.02060764,0.053259379,2.166659021,-2.798153793,-0.436808486,71.8398215
0,22.6599808,33.67666269,28.22425133,0.377734463,16.05751062,0,0,0,40.45412115,0,0,0,0,0,0,2.832017427,0,0,0,0.293870588,4.70653303,7.366385216,0,0,0.011880248,0.49611856,2.199383408,-1.725742314,-1.211840901,70.07977087
0,24.83004334,40.60962218,32.70545658,0.058357143,0,0,0,6.144963299,0,0,7.889277579,0,0.533783243,0,1.062637951,0,69.74903429,0,0,0,0,0,0,10.43911596,0.022233545,1.533488911,2.097361067,-2.493222104,-0.647679389,71.15201747
0,23.75411584,37.58512199,30.72866633,0.17735,0,0,0,0,0,0,3.526906634,0,0,0,0,0,10.57488975,0,0.213246683,0,0,77.26164023,0.012973362,0,0.015133068,0.071234106,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.80027921,38.35196932,31.13812662,0.191428571,0,0,6.236019669,2.49514427,0,0,0,0,0,0.372341948,0,0,0,0,0.349320198,0,0,89.24925852,1.297829766,0,0.018916168,0.282728697,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.66459782,39.42893257,31.60995565,0.226,0,0,0,0,0,0,0,0,0,0,0,0,6.613048866,0,0,0,0,71.38867914,0,21.9982453,0.006968681,0.559923912,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.25908959,41.10527067,32.25460978,0.1136,0,0,0,8.279803318,0,0,0,0,0,0,0,91.72019668,0,0,0,0,0,0,0,0,0.016070249,0.575132955,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.47236147,37.39639708,30.56777764,0.353704545,0,0,0,0,10.12862008,0,0,0,0,0,0,52.67204616,0,0,0.016699459,0,0,0,3.672095399,29.85074936,0.013550886,0.533399484,2.280536101,-2.926792118,-0.393183132,71.81211108
0,23.70294903,39.54952974,31.69483049,0.191428571,0,0,0,0,1.749830993,0,1.061743732,0,0,0,0.032952361,35.79421138,20.64825717,0,1.993491702,0,0,29.91009811,0,7.70383254,0.016134625,0.281225348,2.194077161,-1.872219907,-1.01431079,70.8957755
0,23.71392025,40.8707503,32.3453669,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145174495,98.41859757,1.43618034,0.019713204,0,2.244729449,-2.493222104,-0.647679389,71.15201747
0.307915707,22.13802813,41.75193026,32.03990619,0.189928571,0,0,0,9.29467235,0,0,2.712065739,0,0,0,0,15.40645628,1.729091458,0,0,0,0,0,70.85771418,0,0.01626612,0.56398152,2.244729449,-2.535542358,-0.629594374,71.33720862
0,22.33197166,34.78021991,28.70495263,0.484436508,51.137813,0,0,23.62229482,1.913061547,0,0,0,0,0,0,0.080439317,0,0,0,3.441805853,0,0.29048341,19.51401821,0,0.011368669,0.544294028,2.244729449,-2.690716623,-0.563282654,72.02020773
0,23.4532974,40.01870181,31.76885534,0.235380645,0,0,0,0,0,0,0,0,0,99.07905475,0,0,0.07417323,0,0,0,0,0.058767312,0,0,0.023308526,0.162676978,2.244729449,-2.493222104,-0.647679389,71.15201747
0,22.84139885,40.40538882,31.70208137,0.2272,0,0,0,6.021864284,6.433477446,0,9.25950909,0,3.9965255,0,0,10.18228725,15.70539591,0,0.078085321,0,0,39.92934786,1.313533456,4.620973731,0.017919737,0.624507772,2.244729449,-2.493222104,-0.647679389,71.15201747
0,23.20362901,37.27607745,30.28628632,0.225174825,0,0,0,0,25.63207756,0,0.285458436,0,0,0,0,55.55637037,0.940545109,0,0.481015349,0,0,11.01989084,0.22594197,2.578541067,0.012144157,0.357890179,2.132186649,-1.872219907,-1.01431079,70.8957755
0,22.51197452,37.78987978,30.17638705,0.264,0,0,0,0.011755854,0.526836008,0,0,0,0,0,0,0.500685007,0,0,9.915199494,2.641405107,0,86.40411853,0,0,0.044286464,1.14643651,2.194077161,-1.872219907,-1.01431079,70.8957755
0,24.1054516,39.78865541,31.98389822,0.17,0,0,0,9.474369696,0,53.98460943,2.887126371,0,0,0,0,13.89125319,5.146286262,1.795552392,0,0,0,12.82080533,0,0,0.015820204,0.652558388,2.244729449,-2.493222104,-0.647679389,71.15201747
0.187017785,23.70459696,39.52136724,31.65745174,0.171876623,0,0,0,0,3.555445298,0,2.053400576,0,2.675432649,0,0.780404123,30.8555483,13.14756655,0,0.374078891,0,0,23.98022577,20.45653417,0.445628315,0.018261227,0.221375256,2.132186649,-1.872219907,-1.01431079,70.8957755
